Date/Time (EST),2m Temperature (hr. avg) (F)
2011-04-01 1:00:00,43.5
2011-04-01 2:00:00,43.5
2011-04-01 3:00:00,43.5
2011-04-01 4:00:00,43.3
2011-04-01 5:00:00,42.8
2011-04-01 6:00:00,41
2011-04-01 7:00:00,40.1
2011-04-01 8:00:00,40.8
2011-04-01 9:00:00,43
2011-04-01 10:00:00,44.8
2011-04-01 11:00:00,46.2
2011-04-01 12:00:00,47.1
2011-04-01 13:00:00,47.8
2011-04-01 14:00:00,49.6
2011-04-01 15:00:00,51.3
2011-04-01 16:00:00,52.3
2011-04-01 17:00:00,51.1
2011-04-01 18:00:00,51.3
2011-04-01 19:00:00,49.6
2011-04-01 20:00:00,46
2011-04-01 21:00:00,43.7
2011-04-01 22:00:00,43.5
2011-04-01 23:00:00,43.2
2011-04-02 0:00:00,41.2
2011-04-02 1:00:00,42.6
2011-04-02 2:00:00,44.1
2011-04-02 3:00:00,43.9
2011-04-02 4:00:00,41.9
2011-04-02 5:00:00,40.6
2011-04-02 6:00:00,42.1
2011-04-02 7:00:00,42.3
2011-04-02 8:00:00,45.3
2011-04-02 9:00:00,49.3
2011-04-02 10:00:00,53.6
2011-04-02 11:00:00,56.3
2011-04-02 12:00:00,57.6
2011-04-02 13:00:00,59.2
2011-04-02 14:00:00,61.2
2011-04-02 15:00:00,60.8
2011-04-02 16:00:00,61.7
2011-04-02 17:00:00,61.5
2011-04-02 18:00:00,59.7
2011-04-02 19:00:00,57.4
2011-04-02 20:00:00,54.9
2011-04-02 21:00:00,52.3
2011-04-02 22:00:00,49.6
2011-04-02 23:00:00,46.9
2011-04-03 0:00:00,44.6
2011-04-03 1:00:00,41.9
2011-04-03 2:00:00,39.9
2011-04-03 3:00:00,38.7
2011-04-03 4:00:00,36.9
2011-04-03 5:00:00,36.3
2011-04-03 6:00:00,36.3
2011-04-03 7:00:00,36.1
2011-04-03 8:00:00,43.7
2011-04-03 9:00:00,53.2
2011-04-03 10:00:00,57.6
2011-04-03 11:00:00,60.4
2011-04-03 12:00:00,63.3
2011-04-03 13:00:00,64.9
2011-04-03 14:00:00,66.9
2011-04-03 15:00:00,68.5
2011-04-03 16:00:00,69.6
2011-04-03 17:00:00,70.3
2011-04-03 18:00:00,70.2
2011-04-03 19:00:00,66.9
2011-04-03 20:00:00,62.6
2011-04-03 21:00:00,61.5
2011-04-03 22:00:00,60.4
2011-04-03 23:00:00,58.6
2011-04-04 0:00:00,58.6
2011-04-04 1:00:00,58.8
2011-04-04 2:00:00,58.3
2011-04-04 3:00:00,57.9
2011-04-04 4:00:00,57.9
2011-04-04 5:00:00,57.4
2011-04-04 6:00:00,57.6
2011-04-04 7:00:00,57.9
2011-04-04 8:00:00,60.4
2011-04-04 9:00:00,65.3
2011-04-04 10:00:00,70.2
2011-04-04 11:00:00,74.5
2011-04-04 12:00:00,77.9
2011-04-04 13:00:00,80.8
2011-04-04 14:00:00,82.8
2011-04-04 15:00:00,83.3
2011-04-04 16:00:00,83.3
2011-04-04 17:00:00,82.8
2011-04-04 18:00:00,81.5
2011-04-04 19:00:00,79.3
2011-04-04 20:00:00,77.4
2011-04-04 21:00:00,74.8
2011-04-04 22:00:00,72.9
2011-04-04 23:00:00,71.4
2011-04-05 0:00:00,70.2
2011-04-05 1:00:00,69.1
2011-04-05 2:00:00,69.1
2011-04-05 3:00:00,70
2011-04-05 4:00:00,60.4
2011-04-05 5:00:00,60.3
2011-04-05 6:00:00,59.9
2011-04-05 7:00:00,60.4
2011-04-05 8:00:00,61.5
2011-04-05 9:00:00,52.9
2011-04-05 10:00:00,49.6
2011-04-05 11:00:00,51.4
2011-04-05 12:00:00,53.8
2011-04-05 13:00:00,56.1
2011-04-05 14:00:00,57.2
2011-04-05 15:00:00,58.1
2011-04-05 16:00:00,56.7
2011-04-05 17:00:00,56.8
2011-04-05 18:00:00,55.6
2011-04-05 19:00:00,54
2011-04-05 20:00:00,52.5
2011-04-05 21:00:00,51.4
2011-04-05 22:00:00,49.5
2011-04-05 23:00:00,47.7
2011-04-06 0:00:00,46.2
2011-04-06 1:00:00,44.8
2011-04-06 2:00:00,43.3
2011-04-06 3:00:00,41.4
2011-04-06 4:00:00,39.7
2011-04-06 5:00:00,38.3
2011-04-06 6:00:00,37.2
2011-04-06 7:00:00,37.2
2011-04-06 8:00:00,45.1
2011-04-06 9:00:00,51.3
2011-04-06 10:00:00,53.8
2011-04-06 11:00:00,56.1
2011-04-06 12:00:00,58.6
2011-04-06 13:00:00,61
2011-04-06 14:00:00,63.9
2011-04-06 15:00:00,65.5
2011-04-06 16:00:00,66.6
2011-04-06 17:00:00,66.7
2011-04-06 18:00:00,65.5
2011-04-06 19:00:00,63.3
2011-04-06 20:00:00,59.9
2011-04-06 21:00:00,58.3
2011-04-06 22:00:00,58.3
2011-04-06 23:00:00,56.7
2011-04-07 0:00:00,54.9
2011-04-07 1:00:00,55
2011-04-07 2:00:00,54.5
2011-04-07 3:00:00,53.6
2011-04-07 4:00:00,52.3
2011-04-07 5:00:00,51.3
2011-04-07 6:00:00,50.4
2011-04-07 7:00:00,50.5
2011-04-07 8:00:00,54.5
2011-04-07 9:00:00,57.7
2011-04-07 10:00:00,62.1
2011-04-07 11:00:00,67.6
2011-04-07 12:00:00,72
2011-04-07 13:00:00,74.5
2011-04-07 14:00:00,75.9
2011-04-07 15:00:00,76.6
2011-04-07 16:00:00,77.2
2011-04-07 17:00:00,77.7
2011-04-07 18:00:00,76.8
2011-04-07 19:00:00,72.7
2011-04-07 20:00:00,67.6
2011-04-07 21:00:00,65.8
2011-04-07 22:00:00,64.8
2011-04-07 23:00:00,64.4
2011-04-08 0:00:00,63.9
2011-04-08 1:00:00,61.9
2011-04-08 2:00:00,60.3
2011-04-08 3:00:00,58.5
2011-04-08 4:00:00,56.3
2011-04-08 5:00:00,56.5
2011-04-08 6:00:00,56.1
2011-04-08 7:00:00,55.4
2011-04-08 8:00:00,56.3
2011-04-08 9:00:00,58.1
2011-04-08 10:00:00,61.3
2011-04-08 11:00:00,64.4
2011-04-08 12:00:00,70.2
2011-04-08 13:00:00,76.8
2011-04-08 14:00:00,78.4
2011-04-08 15:00:00,79.9
2011-04-08 16:00:00,79.7
2011-04-08 17:00:00,79.9
2011-04-08 18:00:00,72.7
2011-04-08 19:00:00,66.9
2011-04-08 20:00:00,62.6
2011-04-08 21:00:00,58.5
2011-04-08 22:00:00,54.9
2011-04-08 23:00:00,53.8
2011-04-09 0:00:00,53.8
2011-04-09 1:00:00,53.6
2011-04-09 2:00:00,53.2
2011-04-09 3:00:00,52.3
2011-04-09 4:00:00,52
2011-04-09 5:00:00,51.1
2011-04-09 6:00:00,50.2
2011-04-09 7:00:00,49.8
2011-04-09 8:00:00,48.6
2011-04-09 9:00:00,47.8
2011-04-09 10:00:00,48.4
2011-04-09 11:00:00,48.9
2011-04-09 12:00:00,51.1
2011-04-09 13:00:00,52.2
2011-04-09 14:00:00,53.6
2011-04-09 15:00:00,54.9
2011-04-09 16:00:00,55.4
2011-04-09 17:00:00,55.6
2011-04-09 18:00:00,54.7
2011-04-09 19:00:00,54
2011-04-09 20:00:00,52.5
2011-04-09 21:00:00,52.9
2011-04-09 22:00:00,52.9
2011-04-09 23:00:00,52.9
2011-04-10 0:00:00,53.1
2011-04-10 1:00:00,52.7
2011-04-10 2:00:00,52.5
2011-04-10 3:00:00,52.2
2011-04-10 4:00:00,52
2011-04-10 5:00:00,51.6
2011-04-10 6:00:00,51.6
2011-04-10 7:00:00,51.8
2011-04-10 8:00:00,52.3
2011-04-10 9:00:00,53.2
2011-04-10 10:00:00,54.3
2011-04-10 11:00:00,56.1
2011-04-10 12:00:00,58.6
2011-04-10 13:00:00,61.3
2011-04-10 14:00:00,64
2011-04-10 15:00:00,67.5
2011-04-10 16:00:00,69.4
2011-04-10 17:00:00,70.7
2011-04-10 18:00:00,70.2
2011-04-10 19:00:00,67.6
2011-04-10 20:00:00,64.6
2011-04-10 21:00:00,62.2
2011-04-10 22:00:00,61.7
2011-04-10 23:00:00,62.6
2011-04-11 0:00:00,62.6
2011-04-11 1:00:00,62.1
2011-04-11 2:00:00,61.3
2011-04-11 3:00:00,60.6
2011-04-11 4:00:00,60.3
2011-04-11 5:00:00,60.4
2011-04-11 6:00:00,60.1
2011-04-11 7:00:00,59.2
2011-04-11 8:00:00,59.2
2011-04-11 9:00:00,60.3
2011-04-11 10:00:00,62.4
2011-04-11 11:00:00,64.9
2011-04-11 12:00:00,69.3
2011-04-11 13:00:00,74.7
2011-04-11 14:00:00,79.3
2011-04-11 15:00:00,81.5
2011-04-11 16:00:00,83.3
2011-04-11 17:00:00,83.3
2011-04-11 18:00:00,82.6
2011-04-11 19:00:00,80.4
2011-04-11 20:00:00,77.9
2011-04-11 21:00:00,76.3
2011-04-11 22:00:00,75.2
2011-04-11 23:00:00,74.1
2011-04-12 0:00:00,70.7
2011-04-12 1:00:00,70.3
2011-04-12 2:00:00,69.6
2011-04-12 3:00:00,68.5
2011-04-12 4:00:00,67.3
2011-04-12 5:00:00,67.3
2011-04-12 6:00:00,66.9
2011-04-12 7:00:00,67.5
2011-04-12 8:00:00,69.8
2011-04-12 9:00:00,71.2
2011-04-12 10:00:00,71.6
2011-04-12 11:00:00,69.8
2011-04-12 12:00:00,68.5
2011-04-12 13:00:00,67.1
2011-04-12 14:00:00,67.8
2011-04-12 15:00:00,68
2011-04-12 16:00:00,66.7
2011-04-12 17:00:00,66.7
2011-04-12 18:00:00,61.2
2011-04-12 19:00:00,60.6
2011-04-12 20:00:00,60.1
2011-04-12 21:00:00,60.1
2011-04-12 22:00:00,59.2
2011-04-12 23:00:00,58.5
2011-04-13 0:00:00,56.8
2011-04-13 1:00:00,55
2011-04-13 2:00:00,53.1
2011-04-13 3:00:00,51.1
2011-04-13 4:00:00,49.6
2011-04-13 5:00:00,49.3
2011-04-13 6:00:00,48
2011-04-13 7:00:00,47.8
2011-04-13 8:00:00,51.4
2011-04-13 9:00:00,54.3
2011-04-13 10:00:00,57.2
2011-04-13 11:00:00,60.1
2011-04-13 12:00:00,62.4
2011-04-13 13:00:00,64.6
2011-04-13 14:00:00,65.7
2011-04-13 15:00:00,67.1
2011-04-13 16:00:00,68.5
2011-04-13 17:00:00,68.7
2011-04-13 18:00:00,68.2
2011-04-13 19:00:00,66.4
2011-04-13 20:00:00,63
2011-04-13 21:00:00,60.1
2011-04-13 22:00:00,57.9
2011-04-13 23:00:00,54.7
2011-04-14 0:00:00,53.8
2011-04-14 1:00:00,52
2011-04-14 2:00:00,51.4
2011-04-14 3:00:00,48.4
2011-04-14 4:00:00,46.4
2011-04-14 5:00:00,43.7
2011-04-14 6:00:00,42.8
2011-04-14 7:00:00,43.7
2011-04-14 8:00:00,50.9
2011-04-14 9:00:00,57.2
2011-04-14 10:00:00,62.4
2011-04-14 11:00:00,64.9
2011-04-14 12:00:00,67.3
2011-04-14 13:00:00,68.5
2011-04-14 14:00:00,70.5
2011-04-14 15:00:00,72.7
2011-04-14 16:00:00,73.6
2011-04-14 17:00:00,73.8
2011-04-14 18:00:00,72.3
2011-04-14 19:00:00,67.3
2011-04-14 20:00:00,63.7
2011-04-14 21:00:00,60.8
2011-04-14 22:00:00,58.8
2011-04-14 23:00:00,56.3
2011-04-15 0:00:00,53.4
2011-04-15 1:00:00,56.7
2011-04-15 2:00:00,54.7
2011-04-15 3:00:00,50.7
2011-04-15 4:00:00,49.5
2011-04-15 5:00:00,49.1
2011-04-15 6:00:00,48.4
2011-04-15 7:00:00,50.7
2011-04-15 8:00:00,56.7
2011-04-15 9:00:00,60.1
2011-04-15 10:00:00,63.5
2011-04-15 11:00:00,66.4
2011-04-15 12:00:00,68.2
2011-04-15 13:00:00,70
2011-04-15 14:00:00,71.1
2011-04-15 15:00:00,71.8
2011-04-15 16:00:00,71.8
2011-04-15 17:00:00,71.2
2011-04-15 18:00:00,70
2011-04-15 19:00:00,68.2
2011-04-15 20:00:00,66.4
2011-04-15 21:00:00,65.1
2011-04-15 22:00:00,63.3
2011-04-15 23:00:00,61.7
2011-04-16 0:00:00,60.6
2011-04-16 1:00:00,60.1
2011-04-16 2:00:00,59.4
2011-04-16 3:00:00,58.8
2011-04-16 4:00:00,59.2
2011-04-16 5:00:00,59.4
2011-04-16 6:00:00,59.7
2011-04-16 7:00:00,60.8
2011-04-16 8:00:00,62.2
2011-04-16 9:00:00,63.9
2011-04-16 10:00:00,65.3
2011-04-16 11:00:00,67.1
2011-04-16 12:00:00,69.3
2011-04-16 13:00:00,71.4
2011-04-16 14:00:00,73
2011-04-16 15:00:00,65.8
2011-04-16 16:00:00,64.4
2011-04-16 17:00:00,66.2
2011-04-16 18:00:00,67.1
2011-04-16 19:00:00,66.7
2011-04-16 20:00:00,65.7
2011-04-16 21:00:00,64.2
2011-04-16 22:00:00,62.6
2011-04-16 23:00:00,59.5
2011-04-17 0:00:00,56.8
2011-04-17 1:00:00,55.4
2011-04-17 2:00:00,54.3
2011-04-17 3:00:00,53.1
2011-04-17 4:00:00,52
2011-04-17 5:00:00,50.2
2011-04-17 6:00:00,48.4
2011-04-17 7:00:00,49.1
2011-04-17 8:00:00,51.4
2011-04-17 9:00:00,53.1
2011-04-17 10:00:00,54.5
2011-04-17 11:00:00,57.2
2011-04-17 12:00:00,59.9
2011-04-17 13:00:00,62.6
2011-04-17 14:00:00,65.3
2011-04-17 15:00:00,67.1
2011-04-17 16:00:00,68.4
2011-04-17 17:00:00,69.1
2011-04-17 18:00:00,69.3
2011-04-17 19:00:00,66.7
2011-04-17 20:00:00,61
2011-04-17 21:00:00,59.2
2011-04-17 22:00:00,60.6
2011-04-17 23:00:00,60.4
2011-04-18 0:00:00,60.1
2011-04-18 1:00:00,59
2011-04-18 2:00:00,58.8
2011-04-18 3:00:00,56.8
2011-04-18 4:00:00,56.1
2011-04-18 5:00:00,55.6
2011-04-18 6:00:00,54.9
2011-04-18 7:00:00,55.4
2011-04-18 8:00:00,59.4
2011-04-18 9:00:00,65.3
2011-04-18 10:00:00,69.4
2011-04-18 11:00:00,72.1
2011-04-18 12:00:00,74.1
2011-04-18 13:00:00,76.3
2011-04-18 14:00:00,77.5
2011-04-18 15:00:00,77.4
2011-04-18 16:00:00,78.4
2011-04-18 17:00:00,77.5
2011-04-18 18:00:00,75.7
2011-04-18 19:00:00,73
2011-04-18 20:00:00,70.2
2011-04-18 21:00:00,67.6
2011-04-18 22:00:00,65.1
2011-04-18 23:00:00,63.1
2011-04-19 0:00:00,61.7
2011-04-19 1:00:00,60.6
2011-04-19 2:00:00,60.6
2011-04-19 3:00:00,60.4
2011-04-19 4:00:00,59.7
2011-04-19 5:00:00,58.8
2011-04-19 6:00:00,58.1
2011-04-19 7:00:00,58.8
2011-04-19 8:00:00,62.1
2011-04-19 9:00:00,66.2
2011-04-19 10:00:00,70
2011-04-19 11:00:00,73.8
2011-04-19 12:00:00,77.2
2011-04-19 13:00:00,80.1
2011-04-19 14:00:00,82.6
2011-04-19 15:00:00,83.8
2011-04-19 16:00:00,84.2
2011-04-19 17:00:00,83.1
2011-04-19 18:00:00,82
2011-04-19 19:00:00,79.9
2011-04-19 20:00:00,77
2011-04-19 21:00:00,74.8
2011-04-19 22:00:00,72.3
2011-04-19 23:00:00,70.7
2011-04-20 0:00:00,69.8
2011-04-20 1:00:00,68.7
2011-04-20 2:00:00,67.8
2011-04-20 3:00:00,67.8
2011-04-20 4:00:00,68.4
2011-04-20 5:00:00,68.9
2011-04-20 6:00:00,68.2
2011-04-20 7:00:00,68.5
2011-04-20 8:00:00,70.7
2011-04-20 9:00:00,73.9
2011-04-20 10:00:00,77.4
2011-04-20 11:00:00,80.4
2011-04-20 12:00:00,79.9
2011-04-20 13:00:00,79.9
2011-04-20 14:00:00,81
2011-04-20 15:00:00,82.2
2011-04-20 16:00:00,83.3
2011-04-20 17:00:00,82.8
2011-04-20 18:00:00,81.3
2011-04-20 19:00:00,78.8
2011-04-20 20:00:00,75.9
2011-04-20 21:00:00,74.7
2011-04-20 22:00:00,73.4
2011-04-20 23:00:00,71.4
2011-04-21 0:00:00,69.6
2011-04-21 1:00:00,68.5
2011-04-21 2:00:00,68.2
2011-04-21 3:00:00,64.8
2011-04-21 4:00:00,64.4
2011-04-21 5:00:00,62.6
2011-04-21 6:00:00,62.8
2011-04-21 7:00:00,65.5
2011-04-21 8:00:00,66.6
2011-04-21 9:00:00,65.7
2011-04-21 10:00:00,61.9
2011-04-21 11:00:00,64.8
2011-04-21 12:00:00,66.4
2011-04-21 13:00:00,67.6
2011-04-21 14:00:00,66.6
2011-04-21 15:00:00,67.5
2011-04-21 16:00:00,67.6
2011-04-21 17:00:00,66.6
2011-04-21 18:00:00,65.3
2011-04-21 19:00:00,63.3
2011-04-21 20:00:00,61
2011-04-21 21:00:00,59.7
2011-04-21 22:00:00,57.9
2011-04-21 23:00:00,55.6
2011-04-22 0:00:00,54.3
2011-04-22 1:00:00,53.8
2011-04-22 2:00:00,53.4
2011-04-22 3:00:00,52.9
2011-04-22 4:00:00,52.9
2011-04-22 5:00:00,52.5
2011-04-22 6:00:00,50.9
2011-04-22 7:00:00,50.4
2011-04-22 8:00:00,51.4
2011-04-22 9:00:00,53.2
2011-04-22 10:00:00,55.6
2011-04-22 11:00:00,56.7
2011-04-22 12:00:00,56.1
2011-04-22 13:00:00,52.9
2011-04-22 14:00:00,52.3
2011-04-22 15:00:00,52.5
2011-04-22 16:00:00,53.2
2011-04-22 17:00:00,53.2
2011-04-22 18:00:00,52.9
2011-04-22 19:00:00,52.3
2011-04-22 20:00:00,52.2
2011-04-22 21:00:00,52.2
2011-04-22 22:00:00,52.5
2011-04-22 23:00:00,52.7
2011-04-23 0:00:00,52.9
2011-04-23 1:00:00,53.1
2011-04-23 2:00:00,53.4
2011-04-23 3:00:00,53.8
2011-04-23 4:00:00,54.1
2011-04-23 5:00:00,54.7
2011-04-23 6:00:00,55.2
2011-04-23 7:00:00,55.2
2011-04-23 8:00:00,55.8
2011-04-23 9:00:00,56.1
2011-04-23 10:00:00,59
2011-04-23 11:00:00,63
2011-04-23 12:00:00,65.8
2011-04-23 13:00:00,68
2011-04-23 14:00:00,70
2011-04-23 15:00:00,72.5
2011-04-23 16:00:00,73.4
2011-04-23 17:00:00,75.9
2011-04-23 18:00:00,76.5
2011-04-23 19:00:00,74.5
2011-04-23 20:00:00,72.3
2011-04-23 21:00:00,71.6
2011-04-23 22:00:00,70.9
2011-04-23 23:00:00,69.1
2011-04-24 0:00:00,67.3
2011-04-24 1:00:00,67.3
2011-04-24 2:00:00,66.9
2011-04-24 3:00:00,67.1
2011-04-24 4:00:00,66.2
2011-04-24 5:00:00,64.9
2011-04-24 6:00:00,64.6
2011-04-24 7:00:00,66
2011-04-24 8:00:00,68.5
2011-04-24 9:00:00,72
2011-04-24 10:00:00,75
2011-04-24 11:00:00,77.9
2011-04-24 12:00:00,80.2
2011-04-24 13:00:00,82.6
2011-04-24 14:00:00,84.4
2011-04-24 15:00:00,85.5
2011-04-24 16:00:00,86
2011-04-24 17:00:00,86.2
2011-04-24 18:00:00,84.6
2011-04-24 19:00:00,81.3
2011-04-24 20:00:00,78.4
2011-04-24 21:00:00,76.3
2011-04-24 22:00:00,75
2011-04-24 23:00:00,73.4
2011-04-25 0:00:00,71.8
2011-04-25 1:00:00,70.5
2011-04-25 2:00:00,69.3
2011-04-25 3:00:00,68.5
2011-04-25 4:00:00,67.5
2011-04-25 5:00:00,66.6
2011-04-25 6:00:00,65.8
2011-04-25 7:00:00,66.6
2011-04-25 8:00:00,69.3
2011-04-25 9:00:00,70.5
2011-04-25 10:00:00,71.8
2011-04-25 11:00:00,74.5
2011-04-25 12:00:00,76.5
2011-04-25 13:00:00,78.4
2011-04-25 14:00:00,80.2
2011-04-25 15:00:00,81.5
2011-04-25 16:00:00,80.8
2011-04-25 17:00:00,81.3
2011-04-25 18:00:00,81
2011-04-25 19:00:00,78.3
2011-04-25 20:00:00,75.4
2011-04-25 21:00:00,73.8
2011-04-25 22:00:00,72.1
2011-04-25 23:00:00,70.3
2011-04-26 0:00:00,69.1
2011-04-26 1:00:00,68
2011-04-26 2:00:00,67.6
2011-04-26 3:00:00,68
2011-04-26 4:00:00,68.2
2011-04-26 5:00:00,68
2011-04-26 6:00:00,68.2
2011-04-26 7:00:00,68.7
2011-04-26 8:00:00,69.8
2011-04-26 9:00:00,71.6
2011-04-26 10:00:00,74.5
2011-04-26 11:00:00,76.6
2011-04-26 12:00:00,72.9
2011-04-26 13:00:00,76.1
2011-04-26 14:00:00,75.9
2011-04-26 15:00:00,77.9
2011-04-26 16:00:00,77.4
2011-04-26 17:00:00,74.8
2011-04-26 18:00:00,72.7
2011-04-26 19:00:00,70.5
2011-04-26 20:00:00,68.9
2011-04-26 21:00:00,68.4
2011-04-26 22:00:00,68.7
2011-04-26 23:00:00,68.9
2011-04-27 0:00:00,67.6
2011-04-27 1:00:00,66.9
2011-04-27 2:00:00,67.1
2011-04-27 3:00:00,67.1
2011-04-27 4:00:00,67.1
2011-04-27 5:00:00,67.3
2011-04-27 6:00:00,67.6
2011-04-27 7:00:00,68.4
2011-04-27 8:00:00,69.3
2011-04-27 9:00:00,71.1
2011-04-27 10:00:00,73.2
2011-04-27 11:00:00,75.9
2011-04-27 12:00:00,79.3
2011-04-27 13:00:00,78.4
2011-04-27 14:00:00,81.7
2011-04-27 15:00:00,84.6
2011-04-27 16:00:00,82.6
2011-04-27 17:00:00,81.5
2011-04-27 18:00:00,80.2
2011-04-27 19:00:00,78.3
2011-04-27 20:00:00,76.8
2011-04-27 21:00:00,75.4
2011-04-27 22:00:00,75.2
2011-04-27 23:00:00,74.8
2011-04-28 0:00:00,74.3
2011-04-28 1:00:00,74.3
2011-04-28 2:00:00,74.5
2011-04-28 3:00:00,74.7
2011-04-28 4:00:00,74.8
2011-04-28 5:00:00,74.8
2011-04-28 6:00:00,73.8
2011-04-28 7:00:00,73.9
2011-04-28 8:00:00,74.7
2011-04-28 9:00:00,75.2
2011-04-28 10:00:00,74.8
2011-04-28 11:00:00,74.8
2011-04-28 12:00:00,69.3
2011-04-28 13:00:00,69.8
2011-04-28 14:00:00,69.8
2011-04-28 15:00:00,72
2011-04-28 16:00:00,75.4
2011-04-28 17:00:00,77
2011-04-28 18:00:00,76.8
2011-04-28 19:00:00,74.8
2011-04-28 20:00:00,72
2011-04-28 21:00:00,70.3
2011-04-28 22:00:00,68.5
2011-04-28 23:00:00,67.6
2011-04-29 0:00:00,64.8
2011-04-29 1:00:00,62.4
2011-04-29 2:00:00,61.2
2011-04-29 3:00:00,58.5
2011-04-29 4:00:00,54.3
2011-04-29 5:00:00,53.6
2011-04-29 6:00:00,52.9
2011-04-29 7:00:00,54.7
2011-04-29 8:00:00,59.4
2011-04-29 9:00:00,62.8
2011-04-29 10:00:00,65.3
2011-04-29 11:00:00,67.3
2011-04-29 12:00:00,69.3
2011-04-29 13:00:00,70.9
2011-04-29 14:00:00,71.6
2011-04-29 15:00:00,72.5
2011-04-29 16:00:00,72.3
2011-04-29 17:00:00,73.4
2011-04-29 18:00:00,73.4
2011-04-29 19:00:00,71.4
2011-04-29 20:00:00,64.9
2011-04-29 21:00:00,62.6
2011-04-29 22:00:00,63.3
2011-04-29 23:00:00,62.2
2011-04-30 0:00:00,59.5
2011-04-30 1:00:00,57.2
2011-04-30 2:00:00,55.4
2011-04-30 3:00:00,53.6
2011-04-30 4:00:00,50.7
2011-04-30 5:00:00,48.7
2011-04-30 6:00:00,48.2
2011-04-30 7:00:00,52.3
2011-04-30 8:00:00,57.4
2011-04-30 9:00:00,61.3
2011-04-30 10:00:00,63.5
2011-04-30 11:00:00,65.7
2011-04-30 12:00:00,67.8
2011-04-30 13:00:00,70.2
2011-04-30 14:00:00,72.1
2011-04-30 15:00:00,73.9
2011-04-30 16:00:00,75
2011-04-30 17:00:00,75.7
2011-04-30 18:00:00,74.8
2011-04-30 19:00:00,71.6
2011-04-30 20:00:00,65.3
2011-04-30 21:00:00,63
2011-04-30 22:00:00,61.5
2011-04-30 23:00:00,59.9
2011-05-01 0:00:00,59
2011-05-01 1:00:00,58.8
2011-05-01 2:00:00,57.7
2011-05-01 3:00:00,56.5
2011-05-01 4:00:00,55
2011-05-01 5:00:00,53.6
2011-05-01 6:00:00,52.7
2011-05-01 7:00:00,54.3
2011-05-01 8:00:00,57
2011-05-01 9:00:00,60.6
2011-05-01 10:00:00,64.2
2011-05-01 11:00:00,67.1
2011-05-01 12:00:00,69.4
2011-05-01 13:00:00,72.1
2011-05-01 14:00:00,72.9
2011-05-01 15:00:00,72.5
2011-05-01 16:00:00,72.7
2011-05-01 17:00:00,71.4
2011-05-01 18:00:00,70.9
2011-05-01 19:00:00,69.1
2011-05-01 20:00:00,66.2
2011-05-01 21:00:00,64.2
2011-05-01 22:00:00,63.5
2011-05-01 23:00:00,63.3
